State,Latitude,Longitude,Year,Minimum Wage,CPI Average,Wage equivalent in 2018,Poverty Rate
Delaware,39.318523,-75.507141,2000,5.65,172.2,8.22,8.7
Delaware,39.318523,-75.507141,2001,6.15,177.06666669999998,8.7,8.4
Delaware,39.318523,-75.507141,2002,6.15,179.875,8.56,9.3
Delaware,39.318523,-75.507141,2003,6.15,183.95833330000002,8.37,9
Delaware,39.318523,-75.507141,2004,6.15,188.8833333,8.15,9.6
Delaware,39.318523,-75.507141,2005,6.15,195.29166669999998,7.89,10.3
Delaware,39.318523,-75.507141,2006,6.15,201.5916667,7.64,10.7
Delaware,39.318523,-75.507141,2007,6.65,207.3424167,8.03,10.3
Delaware,39.318523,-75.507141,2008,7.15,215.3025,8.32,10.3
Delaware,39.318523,-75.507141,2009,7.15,214.537,8.35,11.2
Delaware,39.318523,-75.507141,2010,7.25,218.0555,8.33,11.9
Delaware,39.318523,-75.507141,2011,7.25,224.9391667,8.07,12.6
Delaware,39.318523,-75.507141,2012,7.25,229.5939167,7.91,12.7
Delaware,39.318523,-75.507141,2013,7.25,232.95708330000002,7.79,12.9
Delaware,39.318523,-75.507141,2014,7.75,236.73616669999998,8.2,13
Delaware,39.318523,-75.507141,2015,8.25,237.017,8.72,12.6
Delaware,39.318523,-75.507141,2016,8.25,240.0071667,8.61,11.8
Delaware,39.318523,-75.507141,2017,8.25,245.11958330000002,8.43,13
District of Columbia,38.897438,-77.02681700000001,1968,1.40,34.78333333,10.08,
District of Columbia,38.897438,-77.02681700000001,1969,1.40,36.68333333,9.56,
District of Columbia,38.897438,-77.02681700000001,1970,2.00,38.825,12.9,
District of Columbia,38.897438,-77.02681700000001,1971,2.00,40.49166667,12.37,
District of Columbia,38.897438,-77.02681700000001,1972,2.25,41.81666667,13.47,
District of Columbia,38.897438,-77.02681700000001,1973,2.25,44.4,12.69,
District of Columbia,38.897438,-77.02681700000001,1974,2.25,49.30833333,11.43,
District of Columbia,38.897438,-77.02681700000001,1975,2.25,53.81666667,10.47,
District of Columbia,38.897438,-77.02681700000001,1976,2.75,56.90833333,12.1,
District of Columbia,38.897438,-77.02681700000001,1977,2.75,60.60833333,11.36,
District of Columbia,38.897438,-77.02681700000001,1978,2.75,65.23333333,10.56,
District of Columbia,38.897438,-77.02681700000001,1979,3.00,72.575,10.35,
District of Columbia,38.897438,-77.02681700000001,1980,3.50,82.40833333,10.63,
District of Columbia,38.897438,-77.02681700000001,1981,3.75,90.925,10.33,
District of Columbia,38.897438,-77.02681700000001,1982,3.75,96.5,9.73,
District of Columbia,38.897438,-77.02681700000001,1983,3.75,99.6,9.43,
District of Columbia,38.897438,-77.02681700000001,1984,3.75,103.8833333,9.04,
District of Columbia,38.897438,-77.02681700000001,1985,3.75,107.56666670000001,8.73,
District of Columbia,38.897438,-77.02681700000001,1986,3.75,109.60833329999998,8.57,
District of Columbia,38.897438,-77.02681700000001,1987,3.75,113.625,8.26,
District of Columbia,38.897438,-77.02681700000001,1988,4.85,118.25833329999999,10.27,
District of Columbia,38.897438,-77.02681700000001,1989,4.85,123.96666670000002,9.8,
District of Columbia,38.897438,-77.02681700000001,1990,4.85,130.65833329999998,9.29,
District of Columbia,38.897438,-77.02681700000001,1991,4.85,136.19166669999998,8.92,
District of Columbia,38.897438,-77.02681700000001,1992,5.45,140.31666669999998,9.73,
District of Columbia,38.897438,-77.02681700000001,1993,5.45,144.45833330000002,9.45,
District of Columbia,38.897438,-77.02681700000001,1994,4.25,148.225,7.18,
District of Columbia,38.897438,-77.02681700000001,1995,4.25,152.3833333,6.98,
District of Columbia,38.897438,-77.02681700000001,1996,5.25,156.85,8.38,
District of Columbia,38.897438,-77.02681700000001,1997,5.75,160.5166667,8.97,
District of Columbia,38.897438,-77.02681700000001,1998,6.15,163.0083333,9.45,18.2
District of Columbia,38.897438,-77.02681700000001,1999,6.15,166.575,9.24,17.3
District of Columbia,38.897438,-77.02681700000001,2000,6.15,172.2,8.94,16.3
District of Columbia,38.897438,-77.02681700000001,2001,6.15,177.06666669999998,8.7,17.5
District of Columbia,38.897438,-77.02681700000001,2002,6.15,179.875,8.56,17.2
District of Columbia,38.897438,-77.02681700000001,2003,6.15,183.95833330000002,8.37,17.5
District of Columbia,38.897438,-77.02681700000001,2004,6.15,188.8833333,8.15,18.3
District of Columbia,38.897438,-77.02681700000001,2005,6.60,195.29166669999998,8.46,18.3
District of Columbia,38.897438,-77.02681700000001,2006,7.00,201.5916667,8.69,18.1
District of Columbia,38.897438,-77.02681700000001,2007,7.00,207.3424167,8.45,17.1
District of Columbia,38.897438,-77.02681700000001,2008,7.00,215.3025,8.14,16.9
District of Columbia,38.897438,-77.02681700000001,2009,7.55,214.537,8.81,17.6
District of Columbia,38.897438,-77.02681700000001,2010,8.25,218.0555,9.47,18.8
District of Columbia,38.897438,-77.02681700000001,2011,8.25,224.9391667,9.18,19.1
District of Columbia,38.897438,-77.02681700000001,2012,8.25,229.5939167,9.0,18.8
District of Columbia,38.897438,-77.02681700000001,2013,8.25,232.95708330000002,8.87,18.8
District of Columbia,38.897438,-77.02681700000001,2014,9.50,236.73616669999998,10.05,18.4
District of Columbia,38.897438,-77.02681700000001,2015,10.50,237.017,11.09,17.7
District of Columbia,38.897438,-77.02681700000001,2016,11.50,240.0071667,12.0,18.5
District of Columbia,38.897438,-77.02681700000001,2017,11.50,245.11958330000002,11.75,16.6
Florida,27.766278999999997,-81.68678299999999,1968,1.6,34.78333333,11.55,
Florida,27.766278999999997,-81.68678299999999,1969,1.6,36.68333333,10.95,
Florida,27.766278999999997,-81.68678299999999,1970,1.6,38.825,10.36,
Florida,27.766278999999997,-81.68678299999999,1971,1.6,40.49166667,9.93,
Florida,27.766278999999997,-81.68678299999999,1972,1.6,41.81666667,9.62,
Florida,27.766278999999997,-81.68678299999999,1973,1.6,44.4,9.05,
Florida,27.766278999999997,-81.68678299999999,1974,2.0,49.30833333,10.19,
Florida,27.766278999999997,-81.68678299999999,1975,2.1,53.81666667,9.81,
Florida,27.766278999999997,-81.68678299999999,1976,2.3,56.90833333,10.16,
Florida,27.766278999999997,-81.68678299999999,1977,2.3,60.60833333,9.54,
Florida,27.766278999999997,-81.68678299999999,1978,2.65,65.23333333,10.21,
Florida,27.766278999999997,-81.68678299999999,1979,2.9,72.575,10.04,
Florida,27.766278999999997,-81.68678299999999,1980,3.1,82.40833333,9.45,
Florida,27.766278999999997,-81.68678299999999,1981,3.35,90.925,9.26,
Florida,27.766278999999997,-81.68678299999999,1982,3.35,96.5,8.72,
Florida,27.766278999999997,-81.68678299999999,1983,3.35,99.6,8.45,
Florida,27.766278999999997,-81.68678299999999,1984,3.35,103.8833333,8.1,
Florida,27.766278999999997,-81.68678299999999,1985,3.35,107.56666670000001,7.82,
Florida,27.766278999999997,-81.68678299999999,1986,3.35,109.60833329999998,7.68,
Florida,27.766278999999997,-81.68678299999999,1987,3.35,113.625,7.41,
Florida,27.766278999999997,-81.68678299999999,1988,3.35,118.25833329999999,7.11,
Florida,27.766278999999997,-81.68678299999999,1989,3.35,123.96666670000002,6.79,
Florida,27.766278999999997,-81.68678299999999,1990,3.8,130.65833329999998,7.3,
Florida,27.766278999999997,-81.68678299999999,1991,4.25,136.19166669999998,7.84,
Florida,27.766278999999997,-81.68678299999999,1992,4.25,140.31666669999998,7.61,
Florida,27.766278999999997,-81.68678299999999,1993,4.25,144.45833330000002,7.39,
Florida,27.766278999999997,-81.68678299999999,1994,4.25,148.225,7.25,
Florida,27.766278999999997,-81.68678299999999,1995,4.25,152.3833333,7.01,
Florida,27.766278999999997,-81.68678299999999,1996,4.75,156.85,7.61,
Florida,27.766278999999997,-81.68678299999999,1997,5.15,160.5166667,8.06,
Florida,27.766278999999997,-81.68678299999999,1998,5.15,163.0083333,7.94,13.6
Florida,27.766278999999997,-81.68678299999999,1999,5.15,166.575,7.77,12.4
Florida,27.766278999999997,-81.68678299999999,2000,5.15,172.2,7.51,11.7
Florida,27.766278999999997,-81.68678299999999,2001,5.15,177.06666669999998,7.31,12.6
Florida,27.766278999999997,-81.68678299999999,2002,5.15,179.875,7.19,12.8
Florida,27.766278999999997,-81.68678299999999,2003,5.15,183.95833330000002,7.03,13
Florida,27.766278999999997,-81.68678299999999,2004,5.15,188.8833333,6.85,11.9
Florida,27.766278999999997,-81.68678299999999,2005,5.15,195.29166669999998,6.62,12.8
Florida,27.766278999999997,-81.68678299999999,2006,6.40,201.5916667,7.95,12.6
Florida,27.766278999999997,-81.68678299999999,2007,6.67,207.3424167,8.06,12.1
Florida,27.766278999999997,-81.68678299999999,2008,6.79,215.3025,7.9,13.3
Florida,27.766278999999997,-81.68678299999999,2009,7.21,214.537,8.42,15
Florida,27.766278999999997,-81.68678299999999,2010,7.25,218.0555,8.33,16.5
Florida,27.766278999999997,-81.68678299999999,2011,7.25,224.9391667,8.07,17
Florida,27.766278999999997,-81.68678299999999,2012,7.67,229.5939167,8.37,17.2
Florida,27.766278999999997,-81.68678299999999,2013,7.79,232.95708330000002,8.37,17.1
Florida,27.766278999999997,-81.68678299999999,2014,7.93,236.73616669999998,8.39,16.6
Florida,27.766278999999997,-81.68678299999999,2015,8.05,237.017,8.5,15.8
Florida,27.766278999999997,-81.68678299999999,2016,8.05,240.0071667,8.4,14.8
Florida,27.766278999999997,-81.68678299999999,2017,8.10,245.11958330000002,8.27,14.1
Georgia,33.040619,-83.643074,1968,1.6,34.78333333,11.55,
Georgia,33.040619,-83.643074,1969,1.6,36.68333333,10.95,
Georgia,33.040619,-83.643074,1970,1.6,38.825,10.36,
Georgia,33.040619,-83.643074,1971,1.6,40.49166667,9.93,
Georgia,33.040619,-83.643074,1972,1.25,41.81666667,7.49,
Georgia,33.040619,-83.643074,1973,1.25,44.4,7.05,
Georgia,33.040619,-83.643074,1974,1.25,49.30833333,6.35,
Georgia,33.040619,-83.643074,1975,1.25,53.81666667,5.82,
Georgia,33.040619,-83.643074,1976,1.25,56.90833333,5.5,
Georgia,33.040619,-83.643074,1977,1.25,60.60833333,5.16,
Georgia,33.040619,-83.643074,1978,1.25,65.23333333,4.8,
Georgia,33.040619,-83.643074,1979,1.23,72.575,4.24,
Georgia,33.040619,-83.643074,1980,1.25,82.40833333,3.8,
Georgia,33.040619,-83.643074,1981,1.25,90.925,3.44,
Georgia,33.040619,-83.643074,1982,1.25,96.5,3.24,
Georgia,33.040619,-83.643074,1983,1.25,99.6,3.14,
Georgia,33.040619,-83.643074,1984,1.25,103.8833333,3.01,
Georgia,33.040619,-83.643074,1985,1.25,107.56666670000001,2.91,
Georgia,33.040619,-83.643074,1986,1.25,109.60833329999998,2.86,
Georgia,33.040619,-83.643074,1987,1.25,113.625,2.75,
Georgia,33.040619,-83.643074,1988,3.25,118.25833329999999,6.88,
Georgia,33.040619,-83.643074,1989,3.25,123.96666670000002,6.56,
Georgia,33.040619,-83.643074,1990,3.25,130.65833329999998,6.23,
Georgia,33.040619,-83.643074,1991,3.25,136.19166669999998,5.98,
Georgia,33.040619,-83.643074,1992,3.25,140.31666669999998,5.8,
Georgia,33.040619,-83.643074,1993,3.25,144.45833330000002,5.63,
Georgia,33.040619,-83.643074,1994,3.25,148.225,5.49,
Georgia,33.040619,-83.643074,1995,3.25,152.3833333,5.34,
Georgia,33.040619,-83.643074,1996,3.25,156.85,5.19,
Georgia,33.040619,-83.643074,1997,3.25,160.5166667,5.07,
Georgia,33.040619,-83.643074,1998,3.25,163.0083333,4.99,14.1
Georgia,33.040619,-83.643074,1999,3.25,166.575,4.89,12.7
Georgia,33.040619,-83.643074,2000,3.25,172.2,4.73,12.3
Georgia,33.040619,-83.643074,2001,3.25,177.06666669999998,4.6,12.7
Georgia,33.040619,-83.643074,2002,5.15,179.875,7.17,13
Georgia,33.040619,-83.643074,2003,5.15,183.95833330000002,7.01,13.4
Georgia,33.040619,-83.643074,2004,5.15,188.8833333,6.83,13.7
Georgia,33.040619,-83.643074,2005,5.15,195.29166669999998,6.6,14.5
Georgia,33.040619,-83.643074,2006,5.15,201.5916667,6.4,14.8
Georgia,33.040619,-83.643074,2007,5.15,207.3424167,6.22,14.3
Georgia,33.040619,-83.643074,2008,5.15,215.3025,5.99,14.7
Georgia,33.040619,-83.643074,2009,5.15,214.537,6.01,16.6
Georgia,33.040619,-83.643074,2010,5.15,218.0555,5.91,18
Georgia,33.040619,-83.643074,2011,5.15,224.9391667,5.73,19.2
Georgia,33.040619,-83.643074,2012,5.15,229.5939167,5.62,19.2
Georgia,33.040619,-83.643074,2013,5.15,232.95708330000002,5.54,19
Georgia,33.040619,-83.643074,2014,5.15,236.73616669999998,5.45,18.4
Georgia,33.040619,-83.643074,2015,5.15,237.017,5.44,17.2
Georgia,33.040619,-83.643074,2016,5.15,240.0071667,5.37,16.1
Georgia,33.040619,-83.643074,2017,5.15,245.11958330000002,5.26,15.1
Hawaii,21.094317999999998,-157.49833700000002,1968,1.25,34.78333333,9.0,
Hawaii,21.094317999999998,-157.49833700000002,1969,1.25,36.68333333,8.53,
Hawaii,21.094317999999998,-157.49833700000002,1970,1.60,38.825,10.32,
Hawaii,21.094317999999998,-157.49833700000002,1971,1.60,40.49166667,9.89,
Hawaii,21.094317999999998,-157.49833700000002,1972,1.60,41.81666667,9.58,
Hawaii,21.094317999999998,-157.49833700000002,1973,1.60,44.4,9.02,
Hawaii,21.094317999999998,-157.49833700000002,1974,1.60,49.30833333,8.13,
Hawaii,21.094317999999998,-157.49833700000002,1975,1.60,53.81666667,7.44,
Hawaii,21.094317999999998,-157.49833700000002,1976,2.40,56.90833333,10.56,
Hawaii,21.094317999999998,-157.49833700000002,1977,2.40,60.60833333,9.92,
Hawaii,21.094317999999998,-157.49833700000002,1978,2.40,65.23333333,9.21,
Hawaii,21.094317999999998,-157.49833700000002,1979,2.65,72.575,9.14,
Hawaii,21.094317999999998,-157.49833700000002,1980,2.90,82.40833333,8.81,
Hawaii,21.094317999999998,-157.49833700000002,1981,3.10,90.925,8.54,
Hawaii,21.094317999999998,-157.49833700000002,1982,3.10,96.5,8.04,
Hawaii,21.094317999999998,-157.49833700000002,1983,3.10,99.6,7.79,
Hawaii,21.094317999999998,-157.49833700000002,1984,3.10,103.8833333,7.47,
Hawaii,21.094317999999998,-157.49833700000002,1985,3.10,107.56666670000001,7.22,
Hawaii,21.094317999999998,-157.49833700000002,1986,3.10,109.60833329999998,7.08,
Hawaii,21.094317999999998,-157.49833700000002,1987,3.10,113.625,6.83,
Hawaii,21.094317999999998,-157.49833700000002,1988,3.85,118.25833329999999,8.15,
Hawaii,21.094317999999998,-157.49833700000002,1989,3.85,123.96666670000002,7.78,
Hawaii,21.094317999999998,-157.49833700000002,1990,3.85,130.65833329999998,7.38,
Hawaii,21.094317999999998,-157.49833700000002,1991,3.85,136.19166669999998,7.08,
Hawaii,21.094317999999998,-157.49833700000002,1992,3.85,140.31666669999998,6.87,
Hawaii,21.094317999999998,-157.49833700000002,1993,3.85,144.45833330000002,6.67,
Hawaii,21.094317999999998,-157.49833700000002,1994,5.25,148.225,8.87,
Hawaii,21.094317999999998,-157.49833700000002,1995,5.25,152.3833333,8.63,
Hawaii,21.094317999999998,-157.49833700000002,1996,5.25,156.85,8.38,
Hawaii,21.094317999999998,-157.49833700000002,1997,5.25,160.5166667,8.19,
Hawaii,21.094317999999998,-157.49833700000002,1998,5.25,163.0083333,8.06,10.5
Hawaii,21.094317999999998,-157.49833700000002,1999,5.25,166.575,7.89,10.5
Hawaii,21.094317999999998,-157.49833700000002,2000,5.25,172.2,7.63,9.9
Hawaii,21.094317999999998,-157.49833700000002,2001,5.25,177.06666669999998,7.42,10.4
Hawaii,21.094317999999998,-157.49833700000002,2002,5.75,179.875,8.0,11
Hawaii,21.094317999999998,-157.49833700000002,2003,6.25,183.95833330000002,8.51,10.8
Hawaii,21.094317999999998,-157.49833700000002,2004,6.25,188.8833333,8.29,9
Hawaii,21.094317999999998,-157.49833700000002,2005,6.25,195.29166669999998,8.01,9.9
Hawaii,21.094317999999998,-157.49833700000002,2006,6.75,201.5916667,8.38,9.4
Hawaii,21.094317999999998,-157.49833700000002,2007,7.25,207.3424167,8.76,8.5
Hawaii,21.094317999999998,-157.49833700000002,2008,7.25,215.3025,8.43,9.3
Hawaii,21.094317999999998,-157.49833700000002,2009,7.25,214.537,8.46,10.4
Hawaii,21.094317999999998,-157.49833700000002,2010,7.25,218.0555,8.33,11.1
Hawaii,21.094317999999998,-157.49833700000002,2011,7.25,224.9391667,8.07,12.1
Hawaii,21.094317999999998,-157.49833700000002,2012,7.25,229.5939167,7.91,11.8
Hawaii,21.094317999999998,-157.49833700000002,2013,7.25,232.95708330000002,7.79,11.2
Hawaii,21.094317999999998,-157.49833700000002,2014,7.25,236.73616669999998,7.67,11.5
Hawaii,21.094317999999998,-157.49833700000002,2015,7.75,237.017,8.19,10.7
Hawaii,21.094317999999998,-157.49833700000002,2016,8.50,240.0071667,8.87,9.5
Hawaii,21.094317999999998,-157.49833700000002,2017,9.25,245.11958330000002,9.45,9.5
Idaho,44.240459,-114.47882800000001,1968,1.15,34.78333333,8.28,
Idaho,44.240459,-114.47882800000001,1969,1.15,36.68333333,7.85,
Idaho,44.240459,-114.47882800000001,1970,1.25,38.825,8.06,
Idaho,44.240459,-114.47882800000001,1971,1.25,40.49166667,7.73,
Idaho,44.240459,-114.47882800000001,1972,1.40,41.81666667,8.38,
Idaho,44.240459,-114.47882800000001,1973,1.40,44.4,7.9,
Idaho,44.240459,-114.47882800000001,1974,1.40,49.30833333,7.11,
Idaho,44.240459,-114.47882800000001,1975,1.40,53.81666667,6.51,
Idaho,44.240459,-114.47882800000001,1976,1.60,56.90833333,7.04,
Idaho,44.240459,-114.47882800000001,1977,1.60,60.60833333,6.61,
Idaho,44.240459,-114.47882800000001,1978,1.60,65.23333333,6.14,
Idaho,44.240459,-114.47882800000001,1979,2.30,72.575,7.94,
Idaho,44.240459,-114.47882800000001,1980,2.30,82.40833333,6.99,
Idaho,44.240459,-114.47882800000001,1981,2.30,90.925,6.33,
Idaho,44.240459,-114.47882800000001,1982,2.30,96.5,5.97,
Idaho,44.240459,-114.47882800000001,1983,2.30,99.6,5.78,
Idaho,44.240459,-114.47882800000001,1984,2.30,103.8833333,5.54,
Idaho,44.240459,-114.47882800000001,1985,2.30,107.56666670000001,5.35,
Idaho,44.240459,-114.47882800000001,1986,2.30,109.60833329999998,5.25,
Idaho,44.240459,-114.47882800000001,1987,2.30,113.625,5.07,
Idaho,44.240459,-114.47882800000001,1988,2.30,118.25833329999999,4.87,
Idaho,44.240459,-114.47882800000001,1989,2.30,123.96666670000002,4.65,
Idaho,44.240459,-114.47882800000001,1990,2.30,130.65833329999998,4.41,
Idaho,44.240459,-114.47882800000001,1991,3.80,136.19166669999998,6.99,
Idaho,44.240459,-114.47882800000001,1992,4.25,140.31666669999998,7.58,
Idaho,44.240459,-114.47882800000001,1993,4.25,144.45833330000002,7.37,
Idaho,44.240459,-114.47882800000001,1994,4.25,148.225,7.18,
Idaho,44.240459,-114.47882800000001,1995,4.25,152.3833333,6.98,
Idaho,44.240459,-114.47882800000001,1996,4.25,156.85,6.78,
Idaho,44.240459,-114.47882800000001,1997,4.25,160.5166667,6.63,
Idaho,44.240459,-114.47882800000001,1998,5.15,163.0083333,7.91,12.6
Idaho,44.240459,-114.47882800000001,1999,5.15,166.575,7.74,12.1
Idaho,44.240459,-114.47882800000001,2000,5.15,172.2,7.49,11.2
Idaho,44.240459,-114.47882800000001,2001,5.15,177.06666669999998,7.28,11.5
Idaho,44.240459,-114.47882800000001,2002,5.15,179.875,7.17,11.7
Idaho,44.240459,-114.47882800000001,2003,5.15,183.95833330000002,7.01,11.7
Idaho,44.240459,-114.47882800000001,2004,5.15,188.8833333,6.83,11.5
Idaho,44.240459,-114.47882800000001,2005,5.15,195.29166669999998,6.6,13.4
Idaho,44.240459,-114.47882800000001,2006,5.15,201.5916667,6.4,12.8
Idaho,44.240459,-114.47882800000001,2007,5.15,207.3424167,6.22,12.1
Idaho,44.240459,-114.47882800000001,2008,5.85,215.3025,6.8,12.5
Idaho,44.240459,-114.47882800000001,2009,6.55,214.537,7.64,14.4
Idaho,44.240459,-114.47882800000001,2010,7.25,218.0555,8.33,15.8
Idaho,44.240459,-114.47882800000001,2011,7.25,224.9391667,8.07,16.5
Idaho,44.240459,-114.47882800000001,2012,7.25,229.5939167,7.91,16
Idaho,44.240459,-114.47882800000001,2013,7.25,232.95708330000002,7.79,15.6
Idaho,44.240459,-114.47882800000001,2014,7.25,236.73616669999998,7.67,14.8
Idaho,44.240459,-114.47882800000001,2015,7.25,237.017,7.66,14.7
Idaho,44.240459,-114.47882800000001,2016,7.25,240.0071667,7.56,13.8
Idaho,44.240459,-114.47882800000001,2017,7.25,245.11958330000002,7.41,12.6
Illinois,40.349457,-88.986137,1968,1.6,34.78333333,11.55,
Illinois,40.349457,-88.986137,1969,1.6,36.68333333,10.95,
Illinois,40.349457,-88.986137,1970,1.6,38.825,10.36,
Illinois,40.349457,-88.986137,1971,1.6,40.49166667,9.93,
Illinois,40.349457,-88.986137,1972,1.40,41.81666667,8.38,
Illinois,40.349457,-88.986137,1973,1.40,44.4,7.9,
Illinois,40.349457,-88.986137,1974,1.40,49.30833333,7.11,
Illinois,40.349457,-88.986137,1975,1.40,53.81666667,6.51,
Illinois,40.349457,-88.986137,1976,2.10,56.90833333,9.24,
Illinois,40.349457,-88.986137,1977,2.10,60.60833333,8.68,
Illinois,40.349457,-88.986137,1978,2.10,65.23333333,8.06,
Illinois,40.349457,-88.986137,1979,2.30,72.575,7.94,
Illinois,40.349457,-88.986137,1980,2.30,82.40833333,6.99,
Illinois,40.349457,-88.986137,1981,2.30,90.925,6.33,
Illinois,40.349457,-88.986137,1982,2.30,96.5,5.97,
Illinois,40.349457,-88.986137,1983,2.30,99.6,5.78,
Illinois,40.349457,-88.986137,1984,2.30,103.8833333,5.54,
Illinois,40.349457,-88.986137,1985,2.30,107.56666670000001,5.35,
Illinois,40.349457,-88.986137,1986,2.30,109.60833329999998,5.25,
Illinois,40.349457,-88.986137,1987,2.30,113.625,5.07,
Illinois,40.349457,-88.986137,1988,2.30,118.25833329999999,4.87,
Illinois,40.349457,-88.986137,1989,2.30,123.96666670000002,4.65,
Illinois,40.349457,-88.986137,1990,2.30,130.65833329999998,4.41,
Illinois,40.349457,-88.986137,1991,3.80,136.19166669999998,6.99,
Illinois,40.349457,-88.986137,1992,4.25,140.31666669999998,7.58,
Illinois,40.349457,-88.986137,1993,4.25,144.45833330000002,7.37,
Illinois,40.349457,-88.986137,1994,4.25,148.225,7.18,
Illinois,40.349457,-88.986137,1995,4.25,152.3833333,6.98,
Illinois,40.349457,-88.986137,1996,4.25,156.85,6.78,
Illinois,40.349457,-88.986137,1997,4.75,160.5166667,7.41,
Illinois,40.349457,-88.986137,1998,5.15,163.0083333,7.91,10.6
Illinois,40.349457,-88.986137,1999,5.15,166.575,7.74,10.1
Illinois,40.349457,-88.986137,2000,5.15,172.2,7.49,10
Illinois,40.349457,-88.986137,2001,5.15,177.06666669999998,7.28,10.1
Illinois,40.349457,-88.986137,2002,5.15,179.875,7.17,11.3
Illinois,40.349457,-88.986137,2003,5.15,183.95833330000002,7.01,11.4
Illinois,40.349457,-88.986137,2004,5.50,188.8833333,7.29,11.9
Illinois,40.349457,-88.986137,2005,6.50,195.29166669999998,8.33,12
Illinois,40.349457,-88.986137,2006,6.50,201.5916667,8.07,12.3
Illinois,40.349457,-88.986137,2007,6.50,207.3424167,7.85,11.9
Illinois,40.349457,-88.986137,2008,7.50,215.3025,8.72,12.2
Illinois,40.349457,-88.986137,2009,7.75,214.537,9.05,13.3
Illinois,40.349457,-88.986137,2010,8.00,218.0555,9.19,13.8
Illinois,40.349457,-88.986137,2011,8.25,224.9391667,9.18,14.9
Illinois,40.349457,-88.986137,2012,8.25,229.5939167,9.0,14.7
Illinois,40.349457,-88.986137,2013,8.25,232.95708330000002,8.87,14.6
Illinois,40.349457,-88.986137,2014,8.25,236.73616669999998,8.73,14.3
Illinois,40.349457,-88.986137,2015,8.25,237.017,8.72,13.6
Illinois,40.349457,-88.986137,2016,8.25,240.0071667,8.61,13
Illinois,40.349457,-88.986137,2017,8.25,245.11958330000002,8.43,12.5
Indiana,39.849426,-86.258278,1968,1.15,34.78333333,8.28,
Indiana,39.849426,-86.258278,1969,1.15,36.68333333,7.85,
Indiana,39.849426,-86.258278,1970,1.25,38.825,8.06,
Indiana,39.849426,-86.258278,1971,1.25,40.49166667,7.73,
Indiana,39.849426,-86.258278,1972,1.25,41.81666667,7.49,
Indiana,39.849426,-86.258278,1973,1.25,44.4,7.05,
Indiana,39.849426,-86.258278,1974,1.25,49.30833333,6.35,
Indiana,39.849426,-86.258278,1975,1.25,53.81666667,5.82,
Indiana,39.849426,-86.258278,1976,1.25,56.90833333,5.5,
Indiana,39.849426,-86.258278,1977,1.25,60.60833333,5.16,
Indiana,39.849426,-86.258278,1978,1.25,65.23333333,4.8,
Indiana,39.849426,-86.258278,1979,2.00,72.575,6.9,
Indiana,39.849426,-86.258278,1980,2.00,82.40833333,6.08,
Indiana,39.849426,-86.258278,1981,2.00,90.925,5.51,
Indiana,39.849426,-86.258278,1982,2.00,96.5,5.19,
Indiana,39.849426,-86.258278,1983,2.00,99.6,5.03,
Indiana,39.849426,-86.258278,1984,2.00,103.8833333,4.82,
Indiana,39.849426,-86.258278,1985,2.00,107.56666670000001,4.66,
Indiana,39.849426,-86.258278,1986,2.00,109.60833329999998,4.57,
Indiana,39.849426,-86.258278,1987,2.00,113.625,4.41,
Indiana,39.849426,-86.258278,1988,2.00,118.25833329999999,4.23,
Indiana,39.849426,-86.258278,1989,2.00,123.96666670000002,4.04,
Indiana,39.849426,-86.258278,1990,2.00,130.65833329999998,3.83,
Indiana,39.849426,-86.258278,1991,3.35,136.19166669999998,6.16,
Indiana,39.849426,-86.258278,1992,3.35,140.31666669999998,5.98,
Indiana,39.849426,-86.258278,1993,3.35,144.45833330000002,5.81,
Indiana,39.849426,-86.258278,1994,3.35,148.225,5.66,
Indiana,39.849426,-86.258278,1995,3.35,152.3833333,5.5,
Indiana,39.849426,-86.258278,1996,3.35,156.85,5.35,
Indiana,39.849426,-86.258278,1997,3.35,160.5166667,5.23,
Indiana,39.849426,-86.258278,1998,3.35,163.0083333,5.15,10
Indiana,39.849426,-86.258278,1999,3.35,166.575,5.04,8.7
Indiana,39.849426,-86.258278,2000,5.15,172.2,7.49,8.8
Indiana,39.849426,-86.258278,2001,5.15,177.06666669999998,7.28,9
Indiana,39.849426,-86.258278,2002,5.15,179.875,7.17,9.6
Indiana,39.849426,-86.258278,2003,5.15,183.95833330000002,7.01,10
Indiana,39.849426,-86.258278,2004,5.15,188.8833333,6.83,11.1
Indiana,39.849426,-86.258278,2005,5.15,195.29166669999998,6.6,12.2
Indiana,39.849426,-86.258278,2006,5.15,201.5916667,6.4,12.5
Indiana,39.849426,-86.258278,2007,5.15,207.3424167,6.22,12.3
Indiana,39.849426,-86.258278,2008,5.85,215.3025,6.8,12.9
Indiana,39.849426,-86.258278,2009,6.55,214.537,7.64,14.4
Indiana,39.849426,-86.258278,2010,7.25,218.0555,8.33,15.3
Indiana,39.849426,-86.258278,2011,7.25,224.9391667,8.07,15.8
Indiana,39.849426,-86.258278,2012,7.25,229.5939167,7.91,15.5
Indiana,39.849426,-86.258278,2013,7.25,232.95708330000002,7.79,15.8
Indiana,39.849426,-86.258278,2014,7.25,236.73616669999998,7.67,15.2
Indiana,39.849426,-86.258278,2015,7.25,237.017,7.66,14.4
Indiana,39.849426,-86.258278,2016,7.25,240.0071667,7.56,14
Indiana,39.849426,-86.258278,2017,7.25,245.11958330000002,7.41,13.3
